,area,value,year,item
43,大分県,274723.0246389125,1966.0,pergdp
44,宮崎県,253065.86270871985,1966.0,pergdp
45,鹿児島県,210711.32897603489,1966.0,pergdp
46,沖縄県,157111.34020618556,1966.0,pergdp
0,北海道,396642.65129683,1967.0,pergdp
1,青森県,287973.9985945186,1967.0,pergdp
2,岩手県,299843.8395415473,1967.0,pergdp
3,宮城県,338346.67418263806,1967.0,pergdp
4,秋田県,345722.3101265823,1967.0,pergdp
5,山形県,306275.8620689655,1967.0,pergdp
6,福島県,308396.841569027,1967.0,pergdp
7,茨城県,331949.12790697673,1967.0,pergdp
8,栃木県,393389.94121489226,1967.0,pergdp
9,群馬県,365667.9035250464,1967.0,pergdp
10,埼玉県,347013.8221153846,1967.0,pergdp
11,千葉県,378865.31174646923,1967.0,pergdp
12,東京都,691982.7091919011,1967.0,pergdp
13,神奈川県,554448.3333333335,1967.0,pergdp
14,新潟県,371972.72345782624,1967.0,pergdp
15,富山県,414054.79452054796,1967.0,pergdp
16,石川県,407769.5431472081,1967.0,pergdp
17,福井県,364353.0201342281,1967.0,pergdp
18,山梨県,312492.12598425196,1967.0,pergdp
19,長野県,348922.0112878399,1967.0,pergdp
20,岐阜県,376444.8336252189,1967.0,pergdp
21,静岡県,443844.93777329294,1967.0,pergdp
22,愛知県,554053.2106421285,1967.0,pergdp
23,三重県,425100.85695451545,1967.0,pergdp
24,滋賀県,400406.75990676,1967.0,pergdp
25,京都府,421833.7975858867,1967.0,pergdp
26,大阪府,643382.7935511485,1967.0,pergdp
27,兵庫県,452273.4463276836,1967.0,pergdp
28,奈良県,368351.63551401865,1967.0,pergdp
29,和歌山県,460248.7899322362,1967.0,pergdp
30,鳥取県,319116.9284467714,1967.0,pergdp
31,島根県,281965.04369538074,1967.0,pergdp
32,岡山県,433662.6506024097,1967.0,pergdp
33,広島県,478531.9605319605,1967.0,pergdp
34,山口県,440649.1803278689,1967.0,pergdp
35,徳島県,306144.2786069652,1967.0,pergdp
36,香川県,392808.4632516704,1967.0,pergdp
37,愛媛県,359270.2513966481,1967.0,pergdp
38,高知県,315480.64918851433,1967.0,pergdp
39,福岡県,398420.1050262566,1967.0,pergdp
40,佐賀県,298487.8612716763,1967.0,pergdp
41,長崎県,256150.5838967425,1967.0,pergdp
42,熊本県,273301.0813887308,1967.0,pergdp
43,大分県,321398.80444064905,1967.0,pergdp
44,宮崎県,290589.7674418605,1967.0,pergdp
45,鹿児島県,246456.2946673997,1967.0,pergdp
46,沖縄県,187252.57731958767,1967.0,pergdp
0,北海道,446347.9762133128,1968.0,pergdp
1,青森県,328450.2103786816,1968.0,pergdp
2,岩手県,337442.4460431655,1968.0,pergdp
3,宮城県,398435.997764114,1968.0,pergdp
4,秋田県,403144.9044585987,1968.0,pergdp
5,山形県,363787.9032258065,1968.0,pergdp
6,福島県,350785.1662404092,1968.0,pergdp
7,茨城県,405291.96729196724,1968.0,pergdp
8,栃木県,463364.87362281274,1968.0,pergdp
9,群馬県,431907.30509515037,1968.0,pergdp
10,埼玉県,411691.8671248568,1968.0,pergdp
11,千葉県,456331.7941952506,1968.0,pergdp
12,東京都,802571.6817295764,1968.0,pergdp
13,神奈川県,649950.8359872611,1968.0,pergdp
14,新潟県,428045.0336700337,1968.0,pergdp
15,富山県,487129.15851272026,1968.0,pergdp
16,石川県,483519.7168857432,1968.0,pergdp
17,福井県,422852.1505376344,1968.0,pergdp
18,山梨県,347404.7306176084,1968.0,pergdp
19,長野県,403146.66666666657,1968.0,pergdp
20,岐阜県,456482.2983168892,1968.0,pergdp
21,静岡県,516372.9657920957,1968.0,pergdp
22,愛知県,647112.6073380171,1968.0,pergdp
23,三重県,504488.173455979,1968.0,pergdp
24,滋賀県,478520.2312138728,1968.0,pergdp
25,京都府,499148.605395519,1968.0,pergdp
26,大阪府,732887.5641203383,1968.0,pergdp
27,兵庫県,520048.48754448397,1968.0,pergdp
28,奈良県,417567.8449258837,1968.0,pergdp
29,和歌山県,511158.14850530383,1968.0,pergdp
30,鳥取県,368197.8984238179,1968.0,pergdp
31,島根県,327871.04930467764,1968.0,pergdp
32,岡山県,514187.7990430622,1968.0,pergdp
33,広島県,561226.8694550063,1968.0,pergdp
34,山口県,514077.8877887789,1968.0,pergdp
35,徳島県,373818.2957393483,1968.0,pergdp
36,香川県,470317.0189098999,1968.0,pergdp
37,愛媛県,428571.22807017545,1968.0,pergdp
38,高知県,364285.175879397,1968.0,pergdp
39,福岡県,455849.5884260414,1968.0,pergdp
40,佐賀県,352230.14018691593,1968.0,pergdp
41,長崎県,304263.48419094854,1968.0,pergdp
42,熊本県,330078.64523536165,1968.0,pergdp
43,大分県,368581.61512027495,1968.0,pergdp
44,宮崎県,337406.92235734325,1968.0,pergdp
45,鹿児島県,280469.8660714286,1968.0,pergdp
46,沖縄県,213704.1237113402,1968.0,pergdp
0,北海道,499839.5393474089,1969.0,pergdp
1,青森県,379803.35899230227,1969.0,pergdp
2,岩手県,392608.5383502171,1969.0,pergdp
3,宮城県,464362.7287853577,1969.0,pergdp
4,秋田県,437683.74699759815,1969.0,pergdp
5,山形県,413163.8280616383,1969.0,pergdp
6,福島県,409564.32598667353,1969.0,pergdp
7,茨城県,472514.4618302513,1969.0,pergdp
8,栃木県,545265.554842848,1969.0,pergdp
9,群馬県,511897.7480219111,1969.0,pergdp
10,埼玉県,480058.85558583104,1969.0,pergdp
11,千葉県,558062.5978090768,1969.0,pergdp
12,東京都,951495.7332629542,1969.0,pergdp
13,神奈川県,748266.9847328244,1969.0,pergdp
14,新潟県,495293.91891891893,1969.0,pergdp
15,富山県,577186.3414634146,1969.0,pergdp
16,石川県,565978.8944723619,1969.0,pergdp
17,福井県,494366.0834454913,1969.0,pergdp
18,山梨県,418628.6089238845,1969.0,pergdp
19,長野県,481675.8832565284,1969.0,pergdp
20,岐阜県,539119.6089706728,1969.0,pergdp
21,静岡県,614362.7418825845,1969.0,pergdp
22,愛知県,767847.280334728,1969.0,pergdp
23,三重県,595348.5639686682,1969.0,pergdp
24,滋賀県,576105.1428571428,1969.0,pergdp
25,京都府,580722.272317403,1969.0,pergdp
26,大阪府,849642.3760775862,1969.0,pergdp
27,兵庫県,618258.5078534031,1969.0,pergdp
28,奈良県,468818.1818181818,1969.0,pergdp
29,和歌山県,580225.9615384615,1969.0,pergdp
30,鳥取県,442773.68421052635,1969.0,pergdp
31,島根県,381485.93350383634,1969.0,pergdp
32,岡山県,629051.0083036773,1969.0,pergdp
33,広島県,672295.8801498128,1969.0,pergdp
34,山口県,600419.695968275,1969.0,pergdp
35,徳島県,441976.07052896725,1969.0,pergdp
36,香川県,550874.861572536,1969.0,pergdp
37,愛媛県,513225.1935256861,1969.0,pergdp
38,高知県,427188.36915297096,1969.0,pergdp
39,福岡県,536796.0199004975,1969.0,pergdp
40,佐賀県,413752.3696682464,1969.0,pergdp
41,長崎県,359079.524107702,1969.0,pergdp
42,熊本県,374379.1304347826,1969.0,pergdp
43,大分県,448280.6563039724,1969.0,pergdp
44,宮崎県,379312.6177024482,1969.0,pergdp
45,鹿児島県,322121.4528944382,1969.0,pergdp
46,沖縄県,247824.74226804124,1969.0,pergdp
0,北海道,580358.9891975308,1970.0,pergdp
1,青森県,438499.29971988796,1970.0,pergdp
2,岩手県,457084.6097738877,1970.0,pergdp
3,宮城県,546937.8779549203,1970.0,pergdp
4,秋田県,500925.8662369058,1970.0,pergdp
5,山形県,460393.14845024474,1970.0,pergdp
6,福島県,472599.6916752313,1970.0,pergdp
7,茨城県,580048.0410447761,1970.0,pergdp
8,栃木県,632005.6962025317,1970.0,pergdp
9,群馬県,599108.4990958407,1970.0,pergdp
10,埼玉県,562820.2276254526,1970.0,pergdp
11,千葉県,617101.8711018711,1970.0,pergdp
12,東京都,1100523.755259467,1970.0,pergdp
13,神奈川県,860497.0760233919,1970.0,pergdp
14,新潟県,570829.3096145701,1970.0,pergdp
15,富山県,682631.0679611651,1970.0,pergdp
16,石川県,654548.9021956088,1970.0,pergdp
17,福井県,579034.9462365591,1970.0,pergdp
18,山梨県,502110.23622047243,1970.0,pergdp
19,長野県,562825.75370465,1970.0,pergdp
20,岐阜県,618938.0329732803,1970.0,pergdp
21,静岡県,706325.2427184465,1970.0,pergdp
22,愛知県,902321.7601188264,1970.0,pergdp
23,三重県,693826.9604666234,1970.0,pergdp
24,滋賀県,678482.0224719101,1970.0,pergdp
25,京都府,676664.0,1970.0,pergdp
26,大阪府,987199.4750656169,1970.0,pergdp
27,兵庫県,714204.5844044557,1970.0,pergdp
28,奈良県,540215.0537634409,1970.0,pergdp
29,和歌山県,655591.5627996165,1970.0,pergdp
30,鳥取県,521045.6942003515,1970.0,pergdp
31,島根県,443817.8294573643,1970.0,pergdp
32,岡山県,747437.6098418278,1970.0,pergdp
33,広島県,762172.0032840724,1970.0,pergdp
34,山口県,700183.3223031106,1970.0,pergdp
35,徳島県,521994.9431099874,1970.0,pergdp
36,香川県,635067.18061674,1970.0,pergdp
37,愛媛県,603117.7715091679,1970.0,pergdp
38,高知県,495692.50317662006,1970.0,pergdp
39,福岡県,634266.9481003227,1970.0,pergdp
40,佐賀県,468051.3126491647,1970.0,pergdp
41,長崎県,428566.8789808917,1970.0,pergdp
42,熊本県,437564.70588235295,1970.0,pergdp
43,大分県,527639.2733564014,1970.0,pergdp
44,宮崎県,448803.0447193149,1970.0,pergdp
45,鹿児島県,376183.3429728167,1970.0,pergdp
46,沖縄県,283611.3402061856,1970.0,pergdp
0,北海道,634294.8322406479,1971.0,pergdp
1,青森県,500468.85934219725,1971.0,pergdp
2,岩手県,503156.6617862372,1971.0,pergdp
3,宮城県,619789.0157694399,1971.0,pergdp
4,秋田県,525290.1134521881,1971.0,pergdp
5,山形県,507290.401968827,1971.0,pergdp
6,福島県,512689.4953656025,1971.0,pergdp
7,茨城県,636965.1376146789,1971.0,pergdp
8,栃木県,727959.5015576323,1971.0,pergdp
9,群馬県,657033.4128878282,1971.0,pergdp
10,埼玉県,587295.6671590349,1971.0,pergdp
11,千葉県,658207.1509648127,1971.0,pergdp
12,東京都,1203209.982638889,1971.0,pergdp
13,神奈川県,882113.7955182074,1971.0,pergdp
14,新潟県,620078.4896054306,1971.0,pergdp
15,富山県,741121.6216216218,1971.0,pergdp
16,石川県,726296.4426877471,1971.0,pergdp
17,福井県,648827.5401069521,1971.0,pergdp
18,山梨県,547616.9934640522,1971.0,pergdp
19,長野県,624482.7060020346,1971.0,pergdp
20,岐阜県,687531.4606741571,1971.0,pergdp
21,静岡県,770622.5693337584,1971.0,pergdp
22,愛知県,946090.4649900488,1971.0,pergdp
23,三重県,747388.9602053915,1971.0,pergdp
24,滋賀県,761475.2475247525,1971.0,pergdp
25,京都府,723053.4853134591,1971.0,pergdp
26,大阪府,1025776.9378603459,1971.0,pergdp
27,兵庫県,788209.4936708861,1971.0,pergdp
28,奈良県,562123.0448383733,1971.0,pergdp
29,和歌山県,720570.2005730659,1971.0,pergdp
30,鳥取県,587538.7323943662,1971.0,pergdp
31,島根県,504382.00782268576,1971.0,pergdp
32,岡山県,786004.6189376444,1971.0,pergdp
33,広島県,848889.1129032258,1971.0,pergdp
34,山口県,734407.9207920792,1971.0,pergdp
35,徳島県,585943.1099873577,1971.0,pergdp
36,香川県,704758.733624454,1971.0,pergdp
37,愛媛県,655672.5228390724,1971.0,pergdp
38,高知県,574758.5768742057,1971.0,pergdp
39,福岡県,707522.9289940828,1971.0,pergdp
40,佐賀県,519320.0962695547,1971.0,pergdp
41,長崎県,488944.2307692308,1971.0,pergdp
42,熊本県,504891.13622843544,1971.0,pergdp
43,大分県,576309.5442820293,1971.0,pergdp
44,宮崎県,502519.12045889103,1971.0,pergdp
45,鹿児島県,437591.81286549714,1971.0,pergdp
46,沖縄県,331400.0,1971.0,pergdp
0,北海道,766896.637848223,1972.0,pergdp
1,青森県,591685.2367688023,1972.0,pergdp
2,岩手県,617358.711566618,1972.0,pergdp
3,宮城県,744434.7125201505,1972.0,pergdp
4,秋田県,630430.081300813,1972.0,pergdp
5,山形県,619687.242798354,1972.0,pergdp
6,福島県,648746.2686567164,1972.0,pergdp
7,茨城県,734883.257918552,1972.0,pergdp
8,栃木県,857822.3724646589,1972.0,pergdp
9,群馬県,749862.5368731564,1972.0,pergdp
10,埼玉県,711558.8373183309,1972.0,pergdp
11,千葉県,778722.0560239325,1972.0,pergdp
12,東京都,1428675.8246490397,1972.0,pergdp
13,神奈川県,968965.9129260884,1972.0,pergdp
14,新潟県,717229.4317217981,1972.0,pergdp
15,富山県,852896.551724138,1972.0,pergdp
16,石川県,846380.859375,1972.0,pergdp
17,福井県,792150.0664010623,1972.0,pergdp
18,山梨県,677949.2847854357,1972.0,pergdp
19,長野県,727295.3970662621,1972.0,pergdp
20,岐阜県,807692.7343316694,1972.0,pergdp
21,静岡県,885700.3144654088,1972.0,pergdp
22,愛知県,1115849.7785651018,1972.0,pergdp
23,三重県,843071.1111111111,1972.0,pergdp
24,滋賀県,934381.6216216215,1972.0,pergdp
25,京都府,856398.6224709428,1972.0,pergdp
26,大阪府,1194942.3511680479,1972.0,pergdp
27,兵庫県,888086.224807812,1972.0,pergdp
28,奈良県,652552.8700906343,1972.0,pergdp
29,和歌山県,854669.8292220114,1972.0,pergdp
30,鳥取県,697956.1403508772,1972.0,pergdp
31,島根県,592175.392670157,1972.0,pergdp
32,岡山県,919772.9606389048,1972.0,pergdp
33,広島県,1019794.7805456704,1972.0,pergdp
34,山口県,843546.9468154956,1972.0,pergdp
35,徳島県,689695.2141057934,1972.0,pergdp
36,香川県,832522.6781857451,1972.0,pergdp
37,愛媛県,717730.9573724669,1972.0,pergdp
38,高知県,647156.5656565657,1972.0,pergdp
39,福岡県,842821.4634146342,1972.0,pergdp
40,佐賀県,637241.8379685611,1972.0,pergdp
41,長崎県,570831.5112540193,1972.0,pergdp
42,熊本県,624858.3383144053,1972.0,pergdp
43,大分県,688691.5167095115,1972.0,pergdp
44,宮崎県,601436.6062917064,1972.0,pergdp
45,鹿児島県,547179.4721407624,1972.0,pergdp
46,沖縄県,459691.7525773196,1972.0,pergdp
0,北海道,981913.8326327857,1973.0,pergdp
1,青森県,718009.6952908587,1973.0,pergdp
2,岩手県,798345.507669832,1973.0,pergdp
3,宮城県,947074.563722898,1973.0,pergdp
4,秋田県,823823.1458842707,1973.0,pergdp
5,山形県,814322.075782537,1973.0,pergdp
6,福島県,840633.1452026679,1973.0,pergdp
7,茨城県,926258.1075077744,1973.0,pergdp
8,栃木県,1102353.2970356927,1973.0,pergdp
9,群馬県,927543.0733410944,1973.0,pergdp
10,埼玉県,880959.1061452514,1973.0,pergdp
11,千葉県,1028297.8668054113,1973.0,pergdp
12,東京都,1774164.876707621,1973.0,pergdp
13,神奈川県,1202796.62682168,1973.0,pergdp
14,新潟県,897805.0739957716,1973.0,pergdp
15,富山県,1101784.4254510922,1973.0,pergdp
16,石川県,1064893.2692307692,1973.0,pergdp
17,福井県,988643.8896189224,1973.0,pergdp
18,山梨県,859777.4902975421,1973.0,pergdp
19,長野県,919314.4148669012,1973.0,pergdp
20,岐阜県,1025010.4052573931,1973.0,pergdp
21,静岡県,1131346.439628483,1973.0,pergdp
22,愛知県,1382193.6772624631,1973.0,pergdp
23,三重県,1081334.1708542714,1973.0,pergdp
24,滋賀県,1253730.9322033895,1973.0,pergdp
25,京都府,1083604.4839255498,1973.0,pergdp
26,大阪府,1505957.688976865,1973.0,pergdp
27,兵庫県,1088790.9836065574,1973.0,pergdp
28,奈良県,773376.0932944607,1973.0,pergdp
29,和歌山県,1097258.4905660378,1973.0,pergdp
30,鳥取県,871280.9773123909,1973.0,pergdp
31,島根県,781104.4386422976,1973.0,pergdp
32,岡山県,1154016.3656884877,1973.0,pergdp
33,広島県,1277466.0457896779,1973.0,pergdp
34,山口県,1091407.963446475,1973.0,pergdp
35,徳島県,856411.5432873275,1973.0,pergdp
36,香川県,1048984.0085287846,1973.0,pergdp
37,愛媛県,897769.4444444444,1973.0,pergdp
38,高知県,807313.28320802,1973.0,pergdp
39,福岡県,1085830.125120308,1973.0,pergdp
40,佐賀県,811656.5900846433,1973.0,pergdp
41,長崎県,733757.4002574001,1973.0,pergdp
42,熊本県,802502.0820939917,1973.0,pergdp
43,大分県,874645.6020495305,1973.0,pergdp
44,宮崎県,760662.251655629,1973.0,pergdp
45,鹿児島県,693833.1381733022,1973.0,pergdp
46,沖縄県,644802.0100502514,1973.0,pergdp
0,北海道,1137871.0959682,1974.0,pergdp
1,青森県,868976.6162310867,1974.0,pergdp
2,岩手県,927845.0909090908,1974.0,pergdp
3,宮城県,1127459.979209979,1974.0,pergdp
4,秋田県,978390.8794788274,1974.0,pergdp
5,山形県,966699.0131578948,1974.0,pergdp
6,福島県,992334.1836734692,1974.0,pergdp
7,茨城県,1116056.5709312446,1974.0,pergdp
8,栃木県,1208319.4278903457,1974.0,pergdp
9,群馬県,1059069.540229885,1974.0,pergdp
10,埼玉県,923810.863031344,1974.0,pergdp
11,千葉県,1098341.1529822808,1974.0,pergdp
12,東京都,2017578.8615094016,1974.0,pergdp
13,神奈川県,1275185.0255427842,1974.0,pergdp
14,新潟県,1118768.1952040386,1974.0,pergdp
15,富山県,1275711.194731891,1974.0,pergdp
16,石川県,1221123.106060606,1974.0,pergdp
17,福井県,1172305.989583333,1974.0,pergdp
18,山梨県,976955.0128534705,1974.0,pergdp
19,長野県,1080979.561316052,1974.0,pergdp
20,岐阜県,1138418.8311688313,1974.0,pergdp
21,静岡県,1277285.0595783684,1974.0,pergdp
22,愛知県,1518843.10374295,1974.0,pergdp
23,三重県,1262000.0,1974.0,pergdp
24,滋賀県,1383985.507246377,1974.0,pergdp
25,京都府,1240576.3772954924,1974.0,pergdp
26,大阪府,1680734.5543345544,1974.0,pergdp
27,兵庫県,1213876.340821696,1974.0,pergdp
28,奈良県,855714.0151515151,1974.0,pergdp
29,和歌山県,1281096.6228893057,1974.0,pergdp
30,鳥取県,1043064.0138408304,1974.0,pergdp
31,島根県,943093.8722294655,1974.0,pergdp
32,岡山県,1275766.016713092,1974.0,pergdp
33,広島県,1398456.9789674953,1974.0,pergdp
34,山口県,1278082.360570687,1974.0,pergdp
35,徳島県,990007.490636704,1974.0,pergdp
36,香川県,1246844.374342797,1974.0,pergdp
37,愛媛県,1022557.1625344352,1974.0,pergdp
38,高知県,956814.2144638405,1974.0,pergdp
39,福岡県,1284397.153024911,1974.0,pergdp
40,佐賀県,963673.0769230769,1974.0,pergdp
41,長崎県,910102.4327784892,1974.0,pergdp
42,熊本県,942735.41543901,1974.0,pergdp
43,大分県,990273.9609838845,1974.0,pergdp
44,宮崎県,897778.9179104477,1974.0,pergdp
45,鹿児島県,837364.0606767795,1974.0,pergdp
46,沖縄県,797112.6346718903,1974.0,pergdp
0,北海道,1193286.0621955788,1975.0,pergdp
1,青森県,1004649.4213750851,1975.0,pergdp
2,岩手県,1038717.1717171719,1975.0,pergdp
3,宮城県,1232834.7826086956,1975.0,pergdp
4,秋田県,1076604.7077922078,1975.0,pergdp
5,山形県,1123709.0163934426,1975.0,pergdp
6,福島県,1133259.7666159312,1975.0,pergdp
7,茨城県,1224056.3620836893,1975.0,pergdp
8,栃木県,1323174.9116607774,1975.0,pergdp
9,群馬県,1146113.325740319,1975.0,pergdp
10,埼玉県,1005604.024061398,1975.0,pergdp
11,千葉県,1111826.464208243,1975.0,pergdp
12,東京都,2185039.23248244,1975.0,pergdp
13,神奈川県,1343090.8096280089,1975.0,pergdp
14,新潟県,1237461.9565217393,1975.0,pergdp
15,富山県,1391297.852474323,1975.0,pergdp
16,石川県,1263525.23364486,1975.0,pergdp
17,福井県,1249806.2015503875,1975.0,pergdp
18,山梨県,1032401.0217113666,1975.0,pergdp
19,長野県,1181113.9742319128,1975.0,pergdp
20,岐阜県,1168887.04496788,1975.0,pergdp
21,静岡県,1327142.3390752494,1975.0,pergdp
22,愛知県,1618519.5813639432,1975.0,pergdp
23,三重県,1281412.0541205409,1975.0,pergdp
24,滋賀県,1331821.5010141986,1975.0,pergdp
25,京都府,1262166.5979381443,1975.0,pergdp
26,大阪府,1651908.3222611428,1975.0,pergdp
27,兵庫県,1300949.719551282,1975.0,pergdp
28,奈良県,903735.3760445685,1975.0,pergdp
29,和歌山県,1235281.7164179105,1975.0,pergdp
30,鳥取県,1148228.9156626507,1975.0,pergdp
31,島根県,982689.2067620284,1975.0,pergdp
32,岡山県,1349625.137816979,1975.0,pergdp
33,広島県,1508441.4210128498,1975.0,pergdp
34,山口県,1333182.6366559486,1975.0,pergdp
35,徳島県,1062563.9751552795,1975.0,pergdp
36,香川県,1297087.4089490115,1975.0,pergdp
37,愛媛県,1127671.6723549492,1975.0,pergdp
38,高知県,1058798.2673267326,1975.0,pergdp
39,福岡県,1337263.4521313766,1975.0,pergdp
40,佐賀県,1058843.6754176612,1975.0,pergdp
41,長崎県,976042.62086514,1975.0,pergdp
42,熊本県,1047683.3819241985,1975.0,pergdp
43,大分県,1060136.9747899158,1975.0,pergdp
44,宮崎県,951057.1428571428,1975.0,pergdp
45,鹿児島県,902933.8747099768,1975.0,pergdp
46,沖縄県,883346.116970278,1975.0,pergdp
0,北海道,1339296.9416126043,1976.0,pergdp
1,青森県,1099307.95148248,1976.0,pergdp
2,岩手県,1128949.1039426522,1976.0,pergdp
3,宮城県,1350262.0967741937,1976.0,pergdp
4,秋田県,1189507.667473769,1976.0,pergdp
5,山形県,1218611.246943765,1976.0,pergdp
6,福島県,1235430.947580645,1976.0,pergdp
7,茨城県,1341157.9831932771,1976.0,pergdp
8,栃木県,1537110.6581246362,1976.0,pergdp
